;CreditSum;sex;age;EducationStatus;kolichestvo_rabotnikov_v_organizacii;Employment;OrgStanding_N;kolichestvo_detej_mladshe_18;Residence;ConfirmedMonthlyIncome (Target)
4809;500000.0;1;37;5;1;1;10.0;2;1;37691.3
4810;404995.0;0;53;2;2;1;14.0;0;1;31104.48
4811;600000.0;1;29;1;3;1;7.0;0;0;27023.68
4812;562500.0;1;47;2;0;1;2.0;0;1;40020.0
4813;1500000.0;0;46;4;0;1;10.583333;1;0;23682.52
4814;562500.0;0;32;4;3;1;1.083333;2;0;40155.06
4815;225000.0;0;44;2;0;1;12.166666000000001;2;0;25259.5
4816;800000.0;0;34;4;3;1;3.0;0;1;33682.15
4817;452399.43;1;28;4;1;1;2.083333;0;1;54043.38
4818;102500.0;0;54;2;2;1;26.0;0;0;17070.05
4819;835032.62;0;46;4;3;1;10.0;0;1;48582.91
4820;955807.54;1;46;2;1;1;0.833333;2;1;45856.25
4821;540000.0;1;27;4;1;1;2.166666;0;1;40577.26
4822;419250.0;0;41;4;1;1;3.25;2;1;45240.89
4823;350944.0;0;49;1;2;1;9.75;0;0;27517.73
4824;630000.0;1;35;4;3;3;11.583333;2;1;81470.57
4825;234569.02;1;34;4;1;4;1.25;2;1;43712.85
4826;399309.0;1;53;4;1;4;1.25;0;1;34940.24
4827;150000.0;1;33;4;0;1;1.583333;2;1;51575.78
4828;50000.0;0;23;4;3;1;0.916666;0;1;22543.09
4829;220000.0;1;34;2;3;1;3.25;1;1;26845.38
4830;562500.0;0;29;4;0;3;4.8333330000000005;2;1;52564.0
4831;30000.0;0;28;4;3;2;4.0;0;1;27593.88
4832;290000.0;1;31;2;2;1;8.583333;1;0;49738.13
4833;370000.0;1;28;2;1;3;5.0;0;0;19174.25
4834;760000.0;0;37;4;1;4;5.0;1;1;38736.56
4835;750000.0;0;52;2;3;1;30.0;0;1;34428.26
4836;113569.0;0;45;2;2;1;2.0;0;0;35530.84
4837;1151500.0;0;35;4;3;2;14.166666000000001;1;1;34244.93
4838;172000.0;0;39;4;1;1;9.0;2;0;45299.02
4839;100000.0;0;51;4;1;1;30.0;0;0;24950.0
4840;407000.0;1;29;1;3;3;7.0;1;1;46395.32
4841;163884.0;1;52;2;3;1;4.0;0;1;34219.06
4842;453000.0;0;33;4;3;3;3.5;2;1;36478.35
4843;53750.0;0;33;2;1;1;7.0;1;0;13567.07
4844;500000.0;0;46;4;1;4;6.416666;0;1;73235.0
4845;164475.0;1;53;2;1;1;5.416666;0;1;22588.94
4846;562500.0;0;59;2;2;2;10.0;0;1;32403.76
4847;260000.0;0;54;2;1;1;14.0;0;1;18410.99
4848;225000.0;0;56;2;0;1;5.166666;0;1;10005.0
4849;500000.0;1;53;1;1;1;5.916666;0;0;24759.49
4850;106523.0;0;28;4;1;1;0.583333;2;1;33524.85
4851;393750.0;0;35;4;1;3;2.25;2;1;75932.35
4852;843750.0;1;55;1;1;1;4.666666;1;0;33638.55
4853;654334.14;0;36;2;1;1;5.5833330000000005;2;1;56028.0
4854;337500.0;1;24;2;1;1;1.583333;0;1;40397.0
4855;400000.0;1;57;4;3;3;8.5;0;0;31632.08
4856;215000.0;0;30;4;0;3;0.75;1;1;34800.0
4857;30750.0;0;22;4;3;1;1.416666;0;1;27126.96
4858;562500.0;0;52;2;1;1;17.5;0;0;13939.07
4859;500000.0;1;30;4;1;1;6.5;1;1;41598.06
4860;100000.0;0;35;4;1;3;7.0;2;0;25299.08
4861;200000.0;1;59;1;3;1;6.0;0;0;27392.26
4862;604950.0;0;55;2;3;1;35.0;0;1;34945.25
4863;675000.0;1;48;2;3;1;27.333333000000003;0;1;48912.78
4864;300000.0;0;42;4;0;1;1.0;0;1;29712.38
4865;330000.0;1;29;5;2;1;2.166666;0;1;23585.32
4866;1125000.0;1;37;4;3;3;1.416666;1;1;46542.33
4867;168750.0;0;38;2;1;1;0.5;1;0;15660.0
4868;600000.0;0;53;2;3;2;28.0;0;1;26137.5
4869;200000.0;0;37;4;1;1;10.416666000000001;1;0;39098.9
4870;123750.0;0;34;2;2;1;1.166666;2;1;17116.36
4871;250000.0;1;41;4;3;4;12.0;2;1;108478.64
4872;94500.0;0;29;4;3;1;5.166666;1;0;42511.36
4873;562500.0;0;27;4;0;4;4.916666;2;0;138000.0
4874;150000.0;0;27;4;3;2;6.0;0;0;37631.61
4875;506250.0;1;27;2;1;1;4.0;0;0;28293.44
4876;646250.0;1;45;2;1;1;2.166666;2;1;19662.0
4877;64012.0;1;57;2;2;1;3.0;0;1;47643.3
4878;1175000.0;1;32;4;2;3;9.0;0;1;42558.13
4879;811925.0;1;31;4;3;1;7.0;2;0;57778.05
4880;123750.0;1;25;2;3;1;4.166666;1;1;32767.17
4881;215000.0;0;28;4;3;1;3.0;0;1;29195.55
4882;400000.0;0;55;4;0;4;8.333333;0;1;93090.0
4883;562500.0;1;21;2;3;1;0.666666;0;1;44835.61
4884;105998.0;0;48;4;1;1;7.0;1;1;14208.11
4885;500000.0;0;55;2;0;2;10.583333;0;1;23566.76
4886;300000.0;1;30;4;3;1;6.0;0;1;40888.33
4887;230800.0;0;46;2;3;1;3.0;0;1;24809.21
4888;410000.0;1;23;2;3;1;0.75;0;1;24050.19
4889;168000.0;0;39;4;1;2;20.25;0;0;34025.76
4890;446400.0;1;37;2;3;1;4.5;1;1;28971.53
4891;473498.0;0;48;4;2;2;28.0;0;1;34725.31
4892;355000.0;1;39;4;3;3;1.083333;3;0;57893.48
4893;53498.0;0;51;2;2;1;5.0;0;1;19257.35
4894;500000.0;0;44;4;1;1;26.25;1;0;24133.92
4895;295900.0;1;49;4;3;1;4.0;0;1;17338.01
4896;250000.0;0;32;4;0;1;0.5;2;1;23490.0
4897;54436.0;1;35;2;3;2;6.0;0;1;26079.05
4898;500000.0;1;30;4;3;2;9.0;0;1;32530.49
4899;1057500.0;0;32;4;3;1;7.666666;1;0;34667.0
4900;660000.0;1;30;4;3;1;1.166666;0;1;59765.03
4901;204480.5;0;22;2;2;1;2.166666;0;1;14123.98
4902;600000.0;1;34;4;3;3;11.0;2;1;42298.7
4903;374000.0;0;59;4;2;1;10.5;0;1;28409.39
4904;200000.0;0;32;4;1;1;2.0;2;1;40162.42
4905;622000.0;1;50;2;1;1;4.3333330000000005;0;1;38742.55
4906;400000.0;0;39;2;1;3;12.0;3;0;34640.5
4907;400000.0;0;60;4;1;1;20.083333;0;1;17536.31
4908;599498.0;0;38;4;3;4;12.0;0;1;40347.2
4909;393750.0;1;52;1;1;1;2.0;0;1;30476.35
4910;250000.0;0;54;2;0;1;29.416665999999996;0;0;20604.71
4911;250000.0;0;47;4;1;4;11.0;1;1;40766.1
4912;503171.38;0;50;2;3;3;30.666665999999996;1;0;18819.76
4913;951083.96;0;36;4;1;3;7.0833330000000005;1;1;54151.11
4914;200000.0;1;24;2;1;1;0.833333;0;1;50271.56
4915;240875.0;1;29;4;3;1;5.0;2;1;26884.93
4916;139750.0;1;29;2;3;1;7.416666;2;1;41926.48
4917;200000.0;0;51;4;1;3;5.916666;0;1;28618.5
4918;500000.0;1;47;2;3;1;3.25;1;1;41211.65
4919;107500.0;1;30;2;3;1;0.833333;2;0;37764.77
4920;500000.0;1;34;2;3;1;3.166666;3;0;45016.0
4921;700000.0;0;42;2;2;1;2.0;2;1;47496.22
4922;237801.46;0;35;2;3;1;4.0;0;1;23374.09
4923;500000.0;0;25;2;1;1;3.833333;0;0;37000.92
4924;470000.0;0;35;4;1;1;8.0;2;0;28184.06
4925;109059.0;1;31;2;2;1;9.0;1;1;32428.81
4926;625727.98;0;34;4;3;3;14.0;1;1;54308.18
4927;270000.0;0;55;2;1;1;1.5;0;1;11711.1
4928;453882.0;0;46;4;0;1;29.0;1;0;21450.71
4929;164475.0;1;28;2;3;1;9.0;1;1;48148.46
4930;550000.0;1;32;4;3;3;10.0;2;1;73908.92
4931;209613.0;1;63;2;1;1;9.0;0;0;28102.21
4932;500000.0;1;23;2;2;1;1.666666;0;0;84725.0
4933;451688.0;1;44;2;0;4;4.0;0;0;33291.15
4934;1500000.0;1;45;4;3;4;3.5;1;1;199559.79
4935;60000.0;1;31;4;2;1;8.583333;2;0;40401.64
4936;340000.0;0;25;4;3;1;5.0;0;0;23461.32
4937;250000.0;1;38;4;3;1;9.0;2;1;40310.27
4938;650000.0;0;45;4;1;1;22.0;0;1;30080.42
4939;1000000.0;0;32;4;3;3;0.583333;2;1;71283.82
4940;345000.0;1;58;2;1;1;7.3333330000000005;0;1;28453.48
4941;342858.0;0;22;4;1;1;3.0;0;1;14955.2
4942;62250.0;0;28;4;3;1;5.0;1;1;31737.0
4943;104600.0;0;37;2;3;1;13.0;2;1;70225.5
4944;200000.0;0;34;4;3;1;10.5;2;1;23519.15
4945;600000.0;0;40;2;1;3;12.0;2;0;8589.83
4946;126000.0;0;44;4;2;4;1.833333;0;1;24888.17
4947;506250.0;1;23;2;3;1;0.5;0;0;23593.81
4948;1125000.0;1;36;4;3;1;1.083333;2;1;141113.26
4949;107500.0;1;44;2;2;1;15.0;1;1;24688.15
4950;645000.0;0;33;4;0;4;3.25;1;1;43166.67
4951;182750.0;0;25;4;2;1;0.583333;0;1;22099.74
4952;562500.0;0;41;4;3;2;22.0;0;1;54987.59
4953;501450.0;0;52;4;1;1;4.0;1;1;29213.67
4954;805475.27;1;59;4;1;1;26.0;0;1;18711.55
4955;337500.0;0;40;2;2;1;17.333333;2;0;25989.29
4956;136500.0;1;30;4;1;1;4.0;0;1;32190.0
4957;562500.0;1;30;4;2;3;7.0;2;1;40184.94
4958;646022.0;1;55;2;3;1;6.0;0;1;55552.97
4959;650000.0;0;48;2;3;1;25.0;0;0;11949.22
4960;150000.0;0;32;4;3;1;6.5;1;1;33783.5
4961;729153.64;0;62;2;3;1;0.5;0;1;23854.25
4962;512000.0;0;36;2;1;1;14.333332999999998;0;0;29275.45
4963;215000.0;1;28;4;3;1;0.5;2;1;26947.02
4964;250000.0;0;53;4;3;1;32.0;0;1;34279.16
4965;31000.0;1;51;2;3;1;6.8333330000000005;0;1;45171.01
4966;509450.0;1;29;2;2;1;3.0;2;1;41048.28
4967;300000.0;0;52;2;3;1;22.0;0;1;27941.75
4968;50000.0;1;47;4;3;1;7.0;0;1;26162.94
4969;505000.0;1;30;4;2;1;1.166666;0;0;33870.95
4970;555000.0;1;28;2;3;1;8.0;2;0;45238.2
4971;750000.0;1;32;1;1;1;5.0;1;1;37319.0
4972;675000.0;0;33;4;3;1;5.0;0;1;39377.0
4973;100000.0;1;49;2;1;1;3.0;1;0;36518.43
4974;200000.0;1;52;2;3;1;19.833333;0;1;33589.52
4975;500000.0;1;42;2;2;1;6.8333330000000005;2;1;37235.75
4976;1000000.0;0;35;5;1;4;7.0833330000000005;0;1;84337.56
4977;744750.0;1;29;4;0;1;2.333333;0;1;37308.5
4978;660000.0;1;56;4;0;4;8.0;0;1;96135.0
4979;1125000.0;1;39;6;3;3;5.5833330000000005;3;1;169949.06
4980;500000.0;0;39;2;2;1;19.0;2;0;26629.16
4981;103000.0;0;39;2;2;1;1.583333;0;1;32852.36
4982;400000.0;0;53;1;1;1;10.416666000000001;1;0;6090.0
4983;500000.0;1;58;2;3;1;19.416666;0;1;43981.95
4984;705000.0;1;57;4;1;4;12.25;1;0;34800.0
4985;120000.0;0;48;2;3;1;28.0;0;1;24149.08
4986;500000.0;1;29;4;3;1;1.333333;0;1;131020.05
4987;732319.0;0;32;4;3;1;7.0;0;1;50888.18
4988;159375.0;0;62;2;2;1;0.833333;0;1;7780.98
4989;300000.0;0;28;4;3;1;4.916666;1;1;56233.96
4990;675000.0;0;41;4;3;1;19.166666;1;1;37337.22
4991;731329.48;0;51;2;3;1;11.0;0;1;24274.2
4992;105000.0;1;31;2;3;1;0.666666;1;0;38565.56
4993;300000.0;1;25;4;3;1;2.25;2;1;61427.53
4994;705000.0;0;28;4;1;1;7.0;1;0;24833.15
4995;300000.0;1;36;2;3;1;15.0;3;0;54319.53
4996;584500.0;0;39;4;1;1;4.0;0;0;33734.31
4997;53750.0;1;26;2;1;1;0.666666;0;0;12295.68
4998;337500.0;1;34;2;1;1;10.0;2;0;37083.34
4999;408000.0;1;62;4;0;4;35.5;0;1;20770.83
5000;225000.0;1;46;1;3;1;19.333333;0;1;37031.0
5001;456000.0;1;35;2;3;1;2.0;1;0;30391.95
5002;100000.0;1;52;2;0;1;17.0;1;1;20000.0
5003;195020.74;1;55;4;1;4;2.666666;2;1;40296.28
5004;322500.0;0;34;4;3;2;5.0;0;1;36067.08
5005;73500.0;0;61;1;2;1;15.0;0;1;11393.42
5006;107500.0;0;53;2;3;1;9.0;0;1;35168.54
5007;695000.0;0;31;4;2;1;12.0;1;1;34751.87
5008;268750.0;1;36;4;3;1;6.0;3;0;42181.7
5009;322500.0;0;36;4;1;1;17.0;2;0;23065.37
5010;50000.0;1;30;2;1;1;12.166666000000001;1;0;42436.81
5011;1000000.0;1;49;2;3;3;8.0;1;1;76421.93
5012;75250.0;1;32;2;2;1;2.666666;1;0;23978.82
5013;160000.0;0;54;1;1;1;8.75;0;0;8742.0
5014;700000.0;1;26;4;1;3;0.916666;0;0;49783.34
5015;51250.0;1;21;2;3;1;1.75;0;1;44612.07
5016;650000.0;1;53;2;2;1;9.0;0;1;22229.62
5017;622298.03;1;48;4;1;1;1.083333;0;1;40000.0
5018;100000.0;1;53;4;0;1;3.75;0;0;66990.0
5019;140377.54;1;60;1;1;1;0.583333;0;0;8462.95
5020;247900.82;1;36;2;3;1;15.0;2;1;38006.21
5021;650000.0;0;38;4;3;3;8.333333;1;0;42283.78
5022;506250.0;1;41;2;3;1;4.0833330000000005;0;1;56939.7
5023;576000.0;1;22;1;3;1;0.75;0;1;33131.35
5024;452250.0;1;30;4;0;1;1.083333;0;1;26491.5
5025;612000.0;1;34;4;2;3;3.0;2;0;58154.25
5026;472500.0;1;33;2;3;1;4.0;0;1;102600.62
5027;600041.88;0;33;4;1;1;5.0;1;1;27391.15
5028;300000.0;1;39;2;1;1;3.833333;0;1;33706.16
5029;465797.93;0;24;4;3;1;1.5;0;1;29905.47
5030;179356.16;0;44;2;3;1;9.0;0;1;11482.71
5031;714375.0;1;28;2;3;1;2.0;0;0;39200.67
5032;1000000.0;1;31;5;3;3;10.0;2;1;57426.54
5033;197400.0;1;59;4;1;4;11.0;0;1;78300.0
5034;1175000.0;1;38;1;3;1;6.0;0;0;67178.17
5035;92250.0;1;26;1;1;1;4.5833330000000005;0;1;22858.68
5036;276979.42;1;55;2;1;1;2.0;0;0;30250.0
5037;320000.0;1;23;4;1;1;1.416666;0;1;24370.11
5038;228572.0;1;37;4;3;1;4.0833330000000005;0;1;30397.69
5039;136843.0;0;44;4;1;3;7.0;1;1;41415.98
5040;300000.0;1;57;1;3;1;36.916666;0;1;32619.48
5041;800000.0;0;32;2;3;1;1.416666;2;1;31250.74
5042;295625.0;1;43;4;3;3;1.083333;0;1;66538.92
5043;500000.0;1;30;4;3;3;3.25;1;1;59500.68
5044;300000.0;0;43;4;3;1;0.583333;1;1;34814.84
5045;169683.91;1;58;3;3;1;8.0;0;1;28783.88
5046;500000.0;0;28;4;3;1;0.75;1;1;65156.24
5047;390000.0;0;59;1;1;1;4.166666;0;0;7687.72
5048;499875.0;0;47;4;2;3;9.0;1;0;121418.62
5049;498278.0;1;39;4;1;1;0.583333;1;0;24749.16
5050;500000.0;0;43;4;1;1;7.0;0;0;25252.51
5051;120000.0;1;40;4;3;2;2.0;0;1;27667.89
5052;506250.0;0;28;4;3;3;5.916666;0;1;50731.75
5053;450000.0;0;59;4;2;1;25.0;0;1;28963.66
5054;342858.0;0;27;0;3;1;1.833333;1;1;21415.5
5055;108626.0;1;42;1;3;1;0.25;1;0;23133.74
5056;646000.0;1;57;2;3;1;3.583333;0;1;26509.9
5057;600000.0;1;31;4;3;2;6.0;0;1;48836.71
5058;140000.0;0;55;2;3;1;28.0;0;0;18987.97
5059;562500.0;1;57;4;3;3;35.0;0;1;64711.33
5060;1000000.0;1;44;4;3;1;14.833332999999998;0;1;33026.5
5061;300000.0;1;24;2;3;1;0.916666;0;1;30453.51
5062;652500.0;1;29;4;2;1;6.0;2;1;96896.02
5063;500000.0;1;24;2;0;3;2.25;0;0;34742.0
5064;546375.0;0;45;4;2;1;12.0;0;1;27085.95
5065;252499.0;1;23;2;3;1;1.5;0;1;23758.04
5066;393750.0;0;38;2;2;1;4.25;2;1;37000.0
5067;705000.0;0;39;4;3;1;2.5;2;1;13905.86
5068;500000.0;0;26;4;0;2;3.666666;0;1;50352.98
5069;500000.0;1;33;2;2;1;14.0;1;1;54709.93
5070;506250.0;0;30;4;3;2;3.166666;1;0;24293.87
5071;100000.0;1;45;0;1;1;7.166666;0;0;29449.76
5072;268750.0;1;50;1;3;1;12.0;0;1;32701.03
5073;731250.0;1;30;4;3;4;9.0;2;1;63928.0
5074;720000.0;1;39;4;2;2;1.666666;2;1;55259.22
5075;600000.0;1;27;4;2;1;1.75;0;1;59092.7
5076;250000.0;1;31;4;3;3;0.666666;1;1;56908.12
5077;329220.54;0;32;4;1;1;2.0;0;0;9045.21
5078;250000.0;1;53;2;0;1;10.583333;0;1;53070.0
5079;1000000.0;1;57;4;1;3;12.5;0;1;76801.66
5080;423200.0;0;36;4;1;3;4.5;2;0;17297.34
5081;400000.0;1;24;2;2;1;4.25;1;1;17696.37
5082;483750.0;1;33;4;2;3;12.0;2;0;49836.31
5083;483750.0;0;46;4;0;3;8.0;0;1;49262.15
5084;500000.0;1;36;2;3;1;5.0;1;1;27002.02
5085;63425.0;0;52;4;1;1;29.5;0;0;28085.79
5086;52855.0;0;47;2;3;1;2.333333;0;0;16043.11
5087;105000.0;0;54;1;3;1;6.0;0;1;26819.27
5088;500000.0;1;37;4;1;3;0.333333;2;0;28898.06
5089;500000.0;1;33;4;3;1;3.0;1;1;54873.52
5090;780000.0;1;32;2;3;1;9.0;1;0;49709.75
5091;500000.0;1;35;4;3;1;0.5;1;1;38431.0
5092;589000.0;0;49;4;1;3;28.0;0;0;43340.12
5093;618750.0;1;26;4;3;1;6.166666;1;1;50310.83
5094;290250.0;1;28;4;2;4;1.083333;1;1;75363.81
5095;230000.0;0;45;4;1;3;7.0;1;1;74575.1
5096;408000.0;1;28;1;1;1;0.583333;0;1;32085.49
5097;281250.0;0;46;2;2;1;19.916666;1;0;45621.02
5098;421000.0;1;29;4;3;3;8.0;1;1;60715.01
5099;268750.0;0;58;4;1;1;30.0;0;1;21189.79
5100;433197.22;1;27;3;3;1;3.916666;0;1;33056.71
5101;515249.76;0;57;2;3;1;3.25;0;1;13859.52
5102;458000.0;0;50;2;3;1;0.333333;0;1;22343.42
5103;508188.0;0;29;4;2;1;2.75;2;0;26406.3
5104;281250.0;0;23;2;3;1;3.666666;0;1;23539.35
5105;94500.0;0;30;4;0;1;3.416666;0;1;24742.0
5106;480000.0;0;56;2;2;1;23.0;0;1;33235.93
5107;300000.0;1;21;2;3;1;0.916666;0;1;52600.9
5108;50000.0;0;31;3;3;1;0.833333;1;1;21173.75
5109;738000.0;1;43;4;0;3;7.0833330000000005;2;1;87870.0
5110;650000.0;1;53;1;3;1;1.166666;0;1;35227.07
5111;555188.0;0;48;2;3;1;31.0;0;1;41462.99
5112;614955.39;0;40;4;2;1;3.833333;1;1;160993.73
5113;297847.6;0;26;4;2;2;3.666666;0;1;35954.56
5114;210000.0;0;52;4;1;1;15.0;0;0;19680.46
5115;800000.0;1;49;4;3;2;3.0;1;1;65290.49
5116;73000.0;0;37;4;3;1;1.0;1;1;14478.68
5117;109059.0;1;26;2;3;1;2.0;0;1;42472.14
5118;200000.0;1;22;2;2;1;0.75;0;0;26221.04
5119;1048146.54;0;26;4;3;2;0.75;0;1;34273.04
5120;137255.25;1;25;2;3;1;5.25;0;1;33968.85
5121;70000.0;1;33;4;0;2;0.666666;0;1;19245.03
5122;143716.0;0;46;4;2;1;21.0;1;1;32454.16
5123;506250.0;0;24;4;2;1;5.25;0;0;19790.01
5124;105000.0;1;32;4;1;3;2.666666;2;0;73800.8
5125;119449.37;0;30;2;0;1;4.0;1;0;15079.31
5126;900000.0;1;52;4;1;3;4.75;0;0;111676.8
5127;736200.0;1;50;1;3;1;3.0;1;1;24082.42
5128;514200.0;0;26;4;3;1;4.3333330000000005;1;0;31030.56
5129;322500.0;1;23;4;2;1;0.666666;0;0;40254.41
5130;115763.0;1;21;1;2;1;0.666666;0;1;28676.45
5131;164250.0;0;31;4;0;2;1.583333;0;1;39150.0
5132;500000.0;0;45;4;0;2;4.0833330000000005;0;0;18540.51
5133;550000.0;1;25;1;2;1;2.583333;0;1;21860.63
5134;506250.0;1;34;4;0;1;1.166666;0;1;43000.0
5135;565853.0;0;38;4;1;1;3.0;2;0;32108.64
5136;675000.0;0;41;4;3;1;5.5;0;0;40118.51
5137;705000.0;1;38;1;3;1;20.0;2;1;68800.98
5138;168750.0;1;57;1;2;1;0.916666;0;0;13788.64
5139;800000.0;1;35;4;3;3;7.666666;2;1;35941.09
5140;599000.0;1;37;4;1;2;6.416666;2;1;56637.0
5141;706704.0;0;34;2;2;1;1.0;2;0;33147.0
5142;503000.0;0;45;2;1;1;1.0;0;0;37484.91
5143;102980.0;1;27;2;2;1;0.666666;1;0;25914.43
5144;496000.0;0;50;4;1;1;7.0;0;1;26500.35
5145;500000.0;1;37;4;3;3;6.0833330000000005;1;1;51224.04
5146;100000.0;0;34;4;3;1;6.0;1;0;24184.48
5147;870000.0;0;37;4;3;1;16.666666;0;1;31579.45
5148;125000.0;0;35;4;3;3;6.5833330000000005;1;1;64960.0
5149;791430.0;0;59;2;1;1;39.0;0;1;34358.65
5150;195050.0;1;48;2;3;1;4.0;0;1;38485.0
5151;100000.0;0;23;4;3;1;1.25;0;1;41704.7
5152;208720.04;1;55;2;3;1;5.0;0;1;17069.87
5153;332479.64;0;35;4;1;1;16.0;1;0;21773.99
5154;50000.0;0;34;4;3;2;6.166666;1;1;42130.25
5155;999999.0;1;55;2;3;1;10.0;1;1;57124.12
5156;31000.0;0;30;4;3;1;4.5833330000000005;1;1;30985.72
5157;162163.0;0;36;5;2;3;16.0;0;1;25300.52
5158;50000.0;1;23;2;3;1;3.5;0;0;27740.86
5159;702410.14;0;39;4;1;1;3.25;1;1;31503.8
5160;197779.48;1;47;2;1;1;2.083333;1;1;36126.1
5161;174634.0;0;28;2;1;1;8.0;1;1;30596.02
5162;500000.0;1;21;3;1;1;1.916666;0;0;22833.19
5163;270858.0;0;31;4;1;3;9.0;1;1;50288.69
5164;500000.0;0;34;4;3;1;10.0;0;1;46842.13
5165;200000.0;1;38;1;3;1;0.666666;0;1;67625.52
5166;800000.0;1;25;4;0;1;2.5;0;0;39161.28
5167;500000.0;1;44;1;3;1;8.333333;0;1;32614.0
5168;299978.0;1;53;1;2;1;3.0;0;0;21964.89
5169;499375.0;0;45;4;2;1;0.833333;0;0;14760.0
5170;550000.0;1;51;4;3;4;7.0;0;1;50538.52
5171;600000.0;0;49;1;3;2;4.8333330000000005;0;1;24415.65
5172;700000.0;1;55;4;1;3;6.166666;0;1;48654.7
5173;550000.0;1;33;2;1;1;9.5;2;0;21744.49
5174;800000.0;0;37;4;2;1;11.25;0;1;99806.09
5175;126000.0;1;47;4;3;3;15.5;0;0;32660.97
5176;474045.0;0;51;2;1;1;2.75;0;1;23427.12
5177;505250.0;0;41;2;3;1;6.8333330000000005;0;0;24159.21
5178;500000.0;1;25;4;3;1;4.0833330000000005;1;1;57939.64
5179;500000.0;0;60;4;1;1;36.0;0;0;29039.61
5180;490148.0;0;61;2;2;1;19.25;0;1;24052.06
5181;247500.0;1;29;4;3;1;2.5;0;1;29378.03
5182;200000.0;1;38;2;3;1;9.0;0;0;30893.33
5183;900000.0;0;42;4;0;3;0.5;0;1;46630.55
5184;238892.0;0;27;4;1;1;5.25;0;0;30921.33
5185;393750.0;1;39;2;3;1;9.0;3;0;35806.84
5186;606045.0;1;23;4;3;1;0.333333;0;1;42938.8
5187;587500.0;1;26;4;1;1;2.5;0;1;30671.0
5188;230000.0;0;24;2;3;1;0.5;0;1;40578.0
5189;477586.08;0;56;2;1;2;32.916666;0;0;7498.49
5190;562500.0;1;50;2;0;1;1.0;1;1;35981.66
5191;430858.0;1;24;2;3;3;3.0;0;1;29916.63
5192;317100.0;1;38;2;3;1;16.583333;2;1;49730.33
5193;161250.0;0;51;2;3;1;6.416666;0;1;23154.63
5194;500000.0;0;53;4;2;1;16.5;0;1;25557.52
5195;578194.0;1;46;3;3;1;19.0;2;1;50822.93
5196;470000.0;0;60;4;3;2;11.0;0;1;35627.88
5197;500000.0;1;56;4;3;1;2.5;0;0;20192.6
5198;235000.0;0;37;4;0;1;17.166666;0;0;24070.19
5199;600000.0;1;53;1;3;1;35.0;0;1;30754.22
5200;500000.0;1;51;4;1;4;14.0;0;0;26767.07
5201;562500.0;0;46;2;3;1;19.916666;2;1;22771.96
5202;417400.0;1;34;4;3;2;2.0;1;1;63764.5
5203;700000.0;1;45;2;3;1;16.916666;0;0;34830.29
5204;360000.0;1;29;2;3;1;10.0;2;1;41061.39
5205;770000.0;1;33;4;3;2;9.5;0;1;52458.17
5206;210483.48;1;30;2;3;1;6.5;3;0;31719.4
5207;105000.0;0;27;4;3;2;4.0;0;1;29373.4
5208;162749.0;1;21;1;3;1;0.583333;0;0;19469.58
5209;350000.0;0;40;1;3;1;13.0;1;0;12066.32
5210;352500.0;0;25;4;3;1;2.0;0;1;28409.5
5211;517000.0;1;25;2;3;1;1.333333;0;1;45685.92
5212;262119.53;1;52;2;3;1;32.0;0;1;49567.68
5213;705000.0;0;49;2;3;1;17.0;0;0;27528.4
5214;635400.0;1;38;4;1;3;7.0;2;0;77647.5
5215;509625.0;1;24;2;2;1;1.5;0;1;43500.0
5216;161250.0;1;52;4;1;1;18.0;1;0;22757.43
5217;52500.0;0;22;3;3;1;2.5;0;1;25711.34
5218;168750.0;0;45;1;0;1;10.666666000000001;0;1;26080.57
5219;200000.0;0;28;1;3;1;5.5;0;1;19499.08
5220;300000.0;0;43;2;3;2;24.0;0;1;30170.82
5221;500000.0;1;53;2;3;1;2.0;0;1;25492.49
5222;600000.0;1;23;4;3;2;1.25;0;1;39816.67
5223;629482.52;1;52;4;2;1;21.166666;0;0;19646.1
5224;530250.0;1;49;4;3;3;29.0;0;1;112367.0
5225;450000.0;1;24;2;1;1;2.416666;1;0;27831.51
5226;500000.0;0;24;4;1;1;1.083333;1;1;67556.82
5227;600000.0;1;51;2;0;1;0.583333;0;0;17400.0
5228;262500.0;1;29;4;1;1;5.5;1;1;61139.99
5229;349875.0;0;33;2;3;1;5.416666;2;0;29914.43
5230;50000.0;1;49;2;1;1;21.0;1;0;39052.96
5231;267758.0;1;62;2;3;1;10.5;0;0;28054.21
5232;843750.0;1;40;1;1;3;22.75;1;0;37213.53
5233;338569.0;1;37;2;3;1;4.0;2;1;47072.68
5234;1000000.0;1;38;4;3;2;10.0;1;1;33477.96
5235;330000.0;1;48;1;2;1;28.0;0;0;19333.99
5236;500000.0;0;57;4;1;3;16.0;0;1;46428.03
5237;450000.0;0;39;4;0;1;13.0;1;1;22545.36
5238;394819.0;0;45;1;3;1;20.0;0;1;33809.67
5239;200000.0;0;28;4;1;1;1.25;2;1;51464.88
5240;300000.0;0;45;2;3;1;0.583333;1;0;12584.45
5241;565257.0;0;47;2;3;1;18.0;0;1;33533.77
5242;203000.0;1;32;4;3;1;11.166666000000001;1;1;48147.31
5243;500000.0;1;58;2;2;1;3.0;0;0;22872.92
5244;562500.0;0;42;0;2;1;3.0;0;1;16521.13
5245;102500.0;0;41;4;0;1;15.666666000000001;0;1;25351.4
5246;550000.0;0;32;4;1;3;0.916666;1;0;60078.61
